brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,wifi_rssi,wifi_linkSpeed,wifi_hiddenSSID,wifi_frequency,wifi_rxLinkSpeedMbps,wifi_txLinkSpeedMbps,wifi_maxSupportedRxLinkSpeedMbps,wifi_maxSupportedTxLinkSpeedMbps,wifi_wifiStandard
Realme,RMX1901,11,WIFI,China Telecom,hubeisheng,xianningshi,51.9,367928c050c9594b70e8c7295e882e55,-29;-29;-29;-30,130;130;130;130,FALSE,2447,130;130;130;130,130;130;130;130,144,144,4
vivo,V2055A,11,WIFI,China Mobile,guangdongsheng,maomingshi,4.6,5d70389c72e142685ab590152397920b,-68;-68;-68;-68,144;144;144;144,FALSE,2462,52;52;52;52,19;19;19;19,300,300,4
OPPO,PEGT00,11,WIFI,China Unicom,zhejiangsheng,wenzhoushi,44.8,70ca369976381570bb99ae82c7c9d5ad,-33;-33;-33;-33,72;72;72;72,FALSE,2412,72;72;72;72,72;72;72;72,72,72,4
OPPO,PEGT00,11,WIFI,China Unicom,zhejiangsheng,wenzhoushi,43.4,70ca369976381570bb99ae82c7c9d5ad,-35;-35;-35;-35;-35;-35,72;72;72;72;72;72,FALSE,2412,72;72;72;72;72;72,72;72;72;72;72;72,72,72,4
OPPO,PCHM10,11,WIFI,China Unicom,shanxisheng,jinzhongshi,53.6,02be24fa1e5b7314fb4c6988cf4aafc3,-18;-18;-18;-18;-18;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19,96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,FALSE,2412,96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,150,150,4
vivo,V2046A,11,WIFI,China Telecom,anhuisheng,hefeishi,5.7,1bd744dcc3d46080d4d4d455db855250,-53;-53;-53;-53,65;65;72;72,FALSE,2427,72;72;72;72,65;65;72;72,72,72,4
vivo,V1981A,11,WIFI,China Mobile,zhejiangsheng,shaoxingshi,56.1,51786576d2ef0c216885df989e9b463a,-55;-55;-56;-56,192;192;192;192,FALSE,2462,156;156;156;156,26;26;39;39,300,300,4
vivo,V2163A,11,WIFI,China Mobile,yunnansheng,zhaotongshi,76,ba1ac6034d0e8f93ecd4e12f0b20cd7d,-28;-28;-34;-34,144;144;144;144,FALSE,2422,144;144;144;144,144;144;144;144,144,144,4
vivo,V2055A,11,WIFI,China Telecom,zhejiangsheng,hangzhoushi,25.5,6514ee2e562a4634acda9f2d7e49f55b,-27;-26;-26;-26;-26;-26;-26;-26;-26;-26;-26;-26;-25;-25;-27;-27,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2417,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,78;104;104;117;117;104;104;78;78;78;104;104;78;78;78;78,144,144,4
vivo,V2055A,11,WIFI,China Mobile,liaoningsheng,panjinshi,38.9,2e52973d85de4915dd4a155e1b4f3eb4,-56;-56;-51;-51,144;144;144;144,FALSE,2467,130;130;130;130,144;144;78;78,300,300,4
OPPO,PDRM00,11,WIFI,China Telecom,hubeisheng,wuhanshi,21.6,20c66c36b636302fd023558f08f03c41,-58;-58;-58;-58,144;144;144;144,FALSE,2457,144;144;144;144,144;144;144;144,144,144,4
OPPO,PCLM50,11,WIFI,China Telecom,jiangsusheng,taizhoushi,99.6,364bfb83323404c490f9e1769101fbee,-25;-25;-25;-25,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
vivo,V2145A,11,WIFI,China Mobile,guangdongsheng,zhanjiangshi,48,cccd184dbf34e3da2f9292a8c35c504b,-43;-40;-40;-46,144;144;144;144,FALSE,2452,1;144;144;144,144;144;144;144,144,144,4
vivo,V2046A,11,WIFI,China Telecom,shandongsheng,linyishi,12.4,c57c85c1eeeef9313ba3830244362945,-46;-46;-46;-46;-47;-47;-47;-47;-48;-48;-48;-48;-49;-49;-49;-49;-49;-49;-49;-49,117;117;130;130;130;130;130;130;115;115;104;104;117;117;117;117;104;104;78;78,FALSE,2462,78;78;78;78;78;78;117;117;117;117;78;78;52;52;78;78;104;104;78;78,117;117;130;130;130;130;130;130;115;115;104;104;117;117;117;117;104;104;78;78,300,300,4
OPPO,PEDM00,12,WIFI,China Telecom,shanghaishi,shanghaishi,45.4,9abfc4721672a03c730321fadc6fe95b,-55;-55;-53;-53,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
OnePlus,KB2000,11,WIFI,China Mobile,jiangsusheng,nanjingshi,42.6,7b808d31a752c617e69feac8ef19c6a1,-49;-49;-49;-47,144;144;144;144,FALSE,2452,144;144;144;144,144;144;144;144,144,144,4
vivo,V2136A,11,WIFI,China Telecom,hubeisheng,yichangshi,107.7,57275785bb0a5fe2fab2f3915e8edd8e,-40;-38;-38;-30,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
vivo,V2145A,11,WIFI,China Unicom,shandongsheng,jinanshi,36.6,22e18ea16da2443cbe7b2639502d4fd8,-67;-67;-67;-66,144;144;144;144,FALSE,2412,104;104;104;104,39;39;39;104,300,300,4
realme,RMX2051,11,WIFI,China Telecom,jiangsusheng,nanjingshi,25.9,99f16765f2c674998c81c0aef6d42352,-63;-63;-63;-63;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2412,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,300,300,4
OnePlus,GM1910,11,WIFI,China Mobile,hubeisheng,yichangshi,78.7,60a206b586594fae2c69beb64932b257,-32;-32;-32;-32,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,300,300,4
vivo,V1981A,11,WIFI,China Telecom,fujiansheng,fuzhoushi,41.6,cf85dc747c35e1ce873d5c3477cf03e6,-35;-35;-35;-33,144;144;144;144,FALSE,2412,78;78;78;52,104;104;104;78,144,144,4
OnePlus,LE2110,11,WIFI,China Unicom,hebeisheng,cangzhoushi,14.3,1537ef03fafd90b49c6ad77aa4558c5a,-58;-58;-58;-58,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,Redmi K20 Pro Premium Edition,11,WIFI,China Mobile,shandongsheng,qingdaoshi,0.1,324f9f3e4bf6104ad557bf66c33b9975,-42;-42;-42;-42;-42;-42;-42;-42;-42;-42;-42;-37;-37;-37;-37;-37;-37,130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130,FALSE,2422,130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130,130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130,300,300,4
Xiaomi,M2105K81C,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,10.1,a2d7b676f74f323aecf63396c1fb012b,-43;-43;-43;-43;-43;-47;-47;-47;-47;-47;-47;-47;-47;-47;-47;-47;-47;-48;-48;-48;-48;-48;-48,150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150,FALSE,2412,150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150,150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150,150,150,4
Xiaomi,M2102K1AC,11,WIFI,China Telecom,jiangxisheng,nanchangshi,15.7,b32baff3376dd652b5e7d65b4c00f3e6,-75;-75;-75;-75;-75;-75;-75;-73;-73;-73;-73;-73;-73;-73;-73,57;57;57;57;57;57;57;86;86;86;86;86;86;86;86,FALSE,2437,57;57;57;57;57;57;57;86;86;86;86;86;86;86;86,57;57;57;57;57;57;57;86;86;86;86;86;86;86;86,144,144,4
Xiaomi,M2010J19SC,11,WIFI,China Mobile,shandongsheng,linyishi,0.3,d39360e8549ed8dbbb6130f74bd7a775,-72;-72;-72;-72;-72;-74;-74,60;60;60;60;60;45;45,FALSE,2462,60;60;60;60;60;45;45,60;60;60;60;60;45;45,150,150,4
OPPO,PEGM10,11,WIFI,China Mobile,guangdongsheng,guangzhoushi,44.7,76d77e50606302a52af5888edebffc1a,-42;-42;-42;-42,72;72;72;72,FALSE,2427,72;72;72;72,72;72;72;72,72,72,4
vivo,V2046A,11,WIFI,China Unicom,zhejiangsheng,ningboshi,34.6,244ef798ed89949f6f801db79b2e143a,-36;-36;-35;-35,86;86;115;115,FALSE,2412,144;144;144;144,86;86;115;115,300,300,4
OPPO,PCLM10,11,WIFI,China Mobile,shandongsheng,qingdaoshi,9.7,bc724bcfaafbbf6d2655b42d033dd7b7,-10;-10;-10;-10,104;104;104;104,FALSE,2472,19;19;19;5,26;26;26;2,300,300,4
Xiaomi,M2102K1C,12,WIFI,China Telecom,sichuansheng,chengdushi,41.1,ae83cb7aec580848bfce38df9bd0bc13,-31;-31;-31;-30,144;144;144;144,FALSE,2432,144;144;144;144,144;144;144;144,144,144,4
OnePlus,LE2120,12,WIFI,China Telecom,hunansheng,xiangtanshi,58.2,60a0605a97a14a3c095722a7e35298f4,-63;-63;-63;-63,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2012K11AC,11,WIFI,China Telecom,sichuansheng,chengdushi,31.5,cd3aaca27f77750bf63d0e4cf9b53c26,-49;-49;-49;-49,144;144;144;144,FALSE,2427,144;144;144;144,144;144;144;144,144,144,4
OPPO,PCCM00,11,WIFI,China Telecom,chongqingshi,chongqingshi,26,4ee6e851f235fd8bbd82aeacd14b9e6a,-28;-28;-28;-28,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
OnePlus,LE2100,11,WIFI,China Telecom,shandongsheng,ziboshi,377.9,41d66fe83907ba0cae175d757797dd15,-33;-33;-33;-30,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,144,144,4
vivo,V2025A,11,WIFI,China Telecom,guangdongsheng,dongguanshi,18.6,82097d79c173ff31ebfa559c3f8da8fc,-31;-31;-31;-31,72;72;72;72,FALSE,2437,65;65;65;65,58;72;72;72,150,150,4
Xiaomi,Redmi K30 Pro,11,WIFI,China Unicom,henansheng,luoyangshi,78.5,ab74e2ff07028311c3a951ab77f85af5,-38;-38;-38;-38,144;144;144;144,FALSE,2447,144;144;144;144,144;144;144;144,144,144,4
OPPO,PDAM10,11,WIFI,China Telecom,beijingshi,beijingshi,5.3,05cf6ae9b7d36d660d89f99f62308b0d,-63;-63;-63;-63,72;72;72;72,FALSE,2462,72;72;72;72,72;72;72;72,72,72,4
Xiaomi,M2007J17C,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,wulumuqishi,115.5,baea259da9a0618133ff85c862050a09,-50;-50;-50;-50,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
OPPO,PCHM10,11,WIFI,China Telecom,gansusheng,qingyangshi,58.8,8a0bb95875412e0122969e98e9cad5f5,-32;-32;-32;-33,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,72,72,4
Xiaomi,Mi 10,11,WIFI,China Telecom,sichuansheng,mianyangshi,7,8cf151003d7e928b68a18f19471334f2,-60;-60;-60;-60,240;240;240;240,FALSE,2437,240;240;240;240,240;240;240;240,300,300,4
OPPO,PCGM00,11,WIFI,China Telecom,shandongsheng,jiningshi,52.1,d8c96233055a7a1697f642f919654bf8,-49;-49;-49;-49,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
vivo,V2055A,11,WIFI,China Mobile,yunnansheng,zhaotongshi,93.2,5315c7833e599a63d1795e0287af0cc1,-41;-41;-42;-42,144;144;144;144,FALSE,2412,5;5;5;5,144;144;144;144,144,144,4
Xiaomi,M2012K11AC,11,WIFI,China Mobile,shanxisheng,yulinshi,56,945313898726e761548f8872faaa29fc,-33;-33;-33;-33,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,144,144,4
vivo,V2073A,11,WIFI,China Mobile,shandongsheng,yantaishi,70.3,7272eb7b35c534c453f520c631852028,-37;-37;-33;-33,96;96;96;96,FALSE,2412,86;86;86;86,86;86;96;96,72,72,4
vivo,V2055A,11,WIFI,China Unicom,anhuisheng,wuhushi,76.6,9686f216f6ab57e4fd8a5030c60921c0,-30;-30;-30;-30,144;144;144;144,FALSE,2442,11;11;130;130,104;104;78;78,300,300,4
OPPO,PCGM00,11,WIFI,China Telecom,shandongsheng,jiningshi,60.6,d8c96233055a7a1697f642f919654bf8,-34;-34;-34;-34,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
vivo,V2049A,11,WIFI,China Telecom,liaoningsheng,liaoyangshi,58.1,d6ae2a329bb3dd4c77c24addb344cc40,-24;-24;-24;-24,144;144;144;144,FALSE,2412,144;144;144;144,117;117;117;144,300,300,4
Xiaomi,Redmi K30i 5G,11,WIFI,China Mobile,hebeisheng,langfangshi,38,448be6e245d034bba1111a9281a4b150,-65;-65;-65;-65,240;240;240;240,FALSE,2457,240;240;240;240,240;240;240;240,300,300,4
vivo,V2046A,11,WIFI,China Mobile,jiangxisheng,jingdezhenshi,14.2,a3b61e4ad2572e8dc02f9c333a94efe8,-16;-16;-13,144;144;144,FALSE,2462,104;104;104,144;144;144,300,300,4
OPPO,PCHM30,11,WIFI,China Unicom,shanxisheng,linfenshi,47.4,902c91927d6adfbe153261f640227c2c,-56;-56;-56;-56,72;72;72;72,FALSE,2417,72;72;72;72,72;72;72;72,72,72,4
OPPO,PEGT00,12,WIFI,China Mobile,jiangsusheng,huaianshi,40,52f7ab454ad9a9a80dabb9dfc2390122,-54;-54;-54;-54,96;96;96;96,FALSE,2462,96;96;96;96,96;96;96;96,150,150,4
vivo,V1936A,11,WIFI,China Telecom,hunansheng,yiyangshi,39.4,5f16037b1b5d2cb8cf1dd3b12bfac510,-60;-60;-60;-60,72;72;72;72,FALSE,2422,72;72;72;72,52;52;58;58,72,72,4
vivo,V2046A,11,WIFI,China Telecom,qinghaisheng,haiximengguzuzangzuzizhizhou,99.8,b8e1cd42798b74af7079d51a9399b186,-27;-27;-27;-30,144;144;144;78,FALSE,2432,144;144;144;144,144;144;144;78,144,144,4
Xiaomi,Mi 10 Pro,11,WIFI,China Mobile,ningxiahuizuzizhiqu,guyuanshi,53.8,02290ab74d7a5208eb4068a2391c60dd,-48;-48;-48;-47,144;144;144;144,FALSE,2462,144;144;144;144,144;144;144;144,144,144,4
OPPO,PEHM00,11,WIFI,China Telecom,hebeisheng,tangshanshi,52.1,00b53bd3c4b2615fd211413b549bea70,-32;-32;-32;-32,72;72;72;72,FALSE,2412,72;72;72;72,72;72;72;72,150,150,4
vivo,V1824A,11,WIFI,China Telecom,jiangxisheng,shangraoshi,49.4,2d415544c4d5abe0b704e59ce525b5de,-59;-59;-59;-58,65;65;65;130,FALSE,2412,104;104;104;104,78;78;78;52,144,144,4
OPPO,PEGM00,11,WIFI,China Mobile,heilongjiangsheng,suihuashi,56.6,dee5e2288164d3ac8641ca7d0ecfc25f,-30;-30;-30;-30,72;72;72;72,FALSE,2412,72;72;72;72,72;72;72;72,72,72,4
OPPO,PEGT10,11,WIFI,China Mobile,henansheng,shangqiushi,30.1,b00360a9f5ad3a870704676de15502ad,-35;-35;-35;-35,72;72;72;72,FALSE,2472,72;72;72;72,72;72;72;72,150,150,4
Xiaomi,M2011K2C,11,WIFI,China Telecom,chongqingshi,chongqingshi,63,19685262dd21322f5635a167f204374a,-61;-61;-61,240;240;240,FALSE,2437,240;240;240,240;240;240,300,300,4
vivo,V2046A,11,WIFI,China Unicom,jilinsheng,yanbianchaoxianzuzizhizhou,98.2,5cefdb091d15a61fe4222c25a1ac8413,-32;-32;-32;-32,173;173;173;173,FALSE,2412,173;173;173;173,173;173;173;173,300,300,4
OPPO,PEGT00,12,WIFI,China Mobile,jiangsusheng,huaianshi,71.4,52f7ab454ad9a9a80dabb9dfc2390122,-42;-42;-42;-42,96;96;96;96,FALSE,2462,96;96;96;96,96;96;96;96,150,150,4
Xiaomi,Mi 10,11,WIFI,China Telecom,guizhousheng,guiyangshi,203.3,3d228858c02043254be45c0a667d2fda,-66;-66;-66;-66,260;260;260;390,FALSE,5765,260;260;260;260,260;260;260;390,144,144,4
Realme,RMX1901,11,WIFI,nan,gansusheng,linxiahuizuzizhizhou,16.8,a64dc08472048dbc6a897d1f000b27a8,-43;-43;-40;-40,144;144;144;144,FALSE,2467,144;144;144;144,144;144;144;144,300,300,4
Xiaomi,Redmi K30,11,WIFI,China Telecom,hebeisheng,handanshi,71,2bc61837f201db6ee678540b1a07ca15,-29;-29;-29;-29,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
vivo,V2055A,11,WIFI,China Telecom,guizhousheng,qiannanbuyizumiaozuzizhizhou,6.8,6c9145de4d8e6488ceab96c9cc63083b,-49;-49;-46;-46;-46;-46;-48;-48;-45;-45;-46;-46;-48,144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2462,39;39;52;52;19;19;26;26;52;52;58;58;58,6;6;13;13;19;19;19;19;26;26;26;26;26,144,144,4
vivo,V2068A,11,WIFI,China Telecom,hebeisheng,baodingshi,22.2,7040e58ed1fec19f5c102297033b66a2,-64;-64;-64;-64,72;72;72;72,FALSE,2437,65;65;65;65,72;72;72;72,150,150,4
Xiaomi,Redmi K30 5G,11,WIFI,China Unicom,henansheng,kaifengshi,71.7,9299126158b664dc7f26f2319680c32b,-51;-51;-50;-50,300;300;300;300,FALSE,2412,300;300;300;300,300;300;300;300,300,300,4
vivo,V2046A,11,WIFI,China Unicom,jilinsheng,changchunshi,38.8,944564973c8730ed9808e9f3b7bf6a4d,-37;-37;-35;-35,130;130;144;144,FALSE,2447,130;130;144;144,130;130;144;144,144,144,4
vivo,V1981A,11,WIFI,China Telecom,zhejiangsheng,wenzhoushi,67.1,1cde184d17817b2677b1dafdff6ff0e8,-41;-41;-39;-39,144;144;144;144,FALSE,2462,11;11;144;144,104;104;104;104,300,300,4
OnePlus,KB2000,11,WIFI,China Telecom,hubeisheng,yichangshi,111.8,24bdba595d9bc21e722b4ff725816fdf,-34;-34;-34;-34;-34;-34;-34;-34;-34;-34;-34;-34;-34;-34;-33;-33;-33;-33;-33;-33;-32;-32,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,FALSE,2412,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300,300,300,4
Xiaomi,M2105K81C,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,2.5,a2d7b676f74f323aecf63396c1fb012b,-31;-31;-32;-32;-32;-32;-32;-32;-31;-31,150;150;150;150;150;150;150;150;150;150,FALSE,2412,150;150;150;150;150;150;150;150;150;150,150;150;150;150;150;150;150;150;150;150,150,150,4
Xiaomi,M2012K11AC,11,WIFI,China Mobile,heilongjiangsheng,qiqihaershi,7.2,46018d47dccb9f3c4848c02a9f414386,-43;-43;-43;-43,300;300;300;300,FALSE,2432,300;300;300;300,300;300;300;300,300,300,4
OPPO,PCCM00,11,WIFI,China Telecom,guangdongsheng,qingyuanshi,8.7,eab4354841c85b94b2b39dea6d62d9ab,-37;-40;-40;-40;-40;-40;-37;-37;-37;-37;-37;-37;-39;-39;-39;-39;-39;-39;-39;-39;-39,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2462,58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
Xiaomi,M2012K11AC,11,WIFI,China Telecom,sichuansheng,chengdushi,27,012f820d06b45fb8a246fe721219117f,-39;-39;-53;-53;-53,72;72;72;72;72,FALSE,2432,72;72;72;72;72,72;72;72;72;72,72,72,4
OPPO,PEEM00,12,WIFI,China Telecom,shandongsheng,linyishi,62.7,7de7de34af0b94fc4f815b92e871a5f3,-61;-61;-61;-61,58;58;58;58,FALSE,2412,117;117;117;117,58;58;58;58,144,144,4
OPPO,PEDM00,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,changjihuizuzizhizhou,74.7,3fd882c8f0fdfa70d28d93cf5452b23d,-40;-40;-40;-40,130;130;130;130,FALSE,2462,130;130;130;130,130;130;130;130,144,144,4
vivo,V2012A,11,WIFI,China Mobile,henansheng,pingdingshanshi,0.6,b4e679cf23891b47d6103b6c3068deb0,-76;-75;-75;-75;-75,72;72;72;72;72,FALSE,2412,1;52;52;1;1,1;13;13;26;26,150,150,4
OPPO,PCLM10,11,WIFI,China Mobile,anhuisheng,bengbushi,9.3,dd1bab522403758def051dc996b5a95e,-23;-23;-23;-22,144;144;144;144,FALSE,2462,104;104;104;144,117;117;117;117,300,300,4
Xiaomi,M2102J2SC,11,WIFI,China Telecom,jiangsusheng,yangzhoushi,130.6,bba6af7f8f4842ecf7f6aa35c5509dd1,-19;-19;-19;-19,144;144;144;144,FALSE,2447,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,Redmi K20 Pro,11,WIFI,China Telecom,guangdongsheng,shaoguanshi,21,af1100b0878be885edceb225b2a7b4a5,-58;-58;-58;-61,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
OPPO,PEEM00,11,WIFI,China Telecom,hebeisheng,shijiazhuangshi,74.4,7b92805d98c4cbcce7b260aa13cf5da7,-67;-67;-67;-67,192;192;192;192,FALSE,2412,192;192;192;192,192;192;192;192,144,144,4
vivo,V2121A,11,WIFI,China Mobile,guangdongsheng,guangzhoushi,11.4,525d398bd72feadada0c93e3c070c41e,-49;-49;-49;-50;-50;-50;-50;-49;-49,72;72;72;72;72;72;72;72;72,FALSE,2462,72;72;72;72;72;72;72;72;72,65;65;65;65;65;65;65;65;65,72,72,4
vivo,V2046A,11,WIFI,China Telecom,zhejiangsheng,shaoxingshi,87.4,5ed36b28c7d3777e75d1e66c0bcc419c,-52;-52;-52;-52,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
vivo,V2134A,11,WIFI,China Mobile,zhejiangsheng,ningboshi,45,3c97215abc48c90920099c19f73a3954,-62;-62;-59;-59,78;78;65;65,FALSE,2412,104;104;2;2,78;78;65;65,300,300,4
realme,RMX3370,11,WIFI,China Mobile,jiangxisheng,xinyushi,11.5,6835ffe278225e37317c7a51476bcbf3,-59;-59;-59;-59,300;300;300;300,FALSE,2467,300;300;300;300,300;300;300;300,300,300,4
OPPO,PCNM00,11,WIFI,China Mobile,shandongsheng,binzhoushi,90.3,c1b50585281032dd3ee3dc0c22a08946,-32;-32;-32;-32,144;144;144;144,FALSE,2452,144;144;144;144,144;144;144;144,300,300,4
OPPO,PCHM10,11,WIFI,China Telecom,shandongsheng,jiningshi,32.8,656245edcb7eb44305896e4b2147dd26,-44;-44;-44;-44,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,150,150,4
realme,RMX3161,11,WIFI,China Telecom,shanxisheng,xinzhoushi,84.3,fca0c93fd69c2ae6ab1c9eede21e1029,-47;-47;-47;-47,96;96;96;96,FALSE,2412,96;96;96;96,96;96;96;96,150,150,4
vivo,V1981A,11,WIFI,China Mobile,jiangsusheng,suqianshi,10.1,9f32f0a56ab2d65fe62ffc069d6273ae,-35;-35;-34;-34,144;144;144;144,FALSE,2412,130;130;130;130,144;144;144;144,144,144,4
vivo,V2068A,11,WIFI,China Telecom,hubeisheng,jingzhoushi,34,f3e1ecbf32022c763ee62342c9e8be40,-57;-57;-57;-57;-57;-57,72;72;72;72;72;72,FALSE,2412,39;39;39;39;39;39,58;58;58;58;58;58,150,150,4
Xiaomi,M2012K11AC,11,WIFI,China Telecom,liaoningsheng,shenyangshi,14.2,227ed0b4117d06cdbcfa9f06c15ae2a5,-37;-37;-37;-37;-37,150;150;150;150;150,FALSE,2452,150;150;150;150;150,150;150;150;150;150,150,150,4
Xiaomi,M2007J17C,11,WIFI,China Telecom,hubeisheng,wuhanshi,11.5,45bfcef73a2e69e1b8a6eed5ebb85742,-29;-29;-29;-29;-29,72;72;72;72;72,FALSE,2437,72;72;72;72;72,72;72;72;72;72,72,72,4
OnePlus,IN2010,11,WIFI,China Mobile,jiangsusheng,suzhoushi,49,9ce1c66f9ae84bfa066414f203d8a1b3,-33;-33;-33;-33,144;144;144;144,FALSE,2437,144;144;144;144,144;144;144;144,300,300,4
OPPO,PEGM00,11,WIFI,China Mobile,hubeisheng,wuhanshi,5.6,e23a100964405813e6995b4bc9b0b2c5,-67;-67;-67;-67;-67,72;72;72;72;72,FALSE,2437,72;72;72;72;72,72;72;72;72;72,72,72,4
OPPO,PEGM00,11,WIFI,China Mobile,guangdongsheng,shantoushi,49,7c7ef879a949dd770ef4a5cc994353bf,-35;-35;-35;-35,72;72;72;72,FALSE,2437,72;72;72;72,72;72;72;72,150,150,4
OPPO,PCAM00,11,WIFI,China Telecom,shanxisheng,weinanshi,96.3,d40e45f01afb8050d1e8a63ffc6d4f0f,-40;-40;-40;-40,144;144;144;144,FALSE,2412,144;144;144;144,144;144;144;144,300,300,4
vivo,V1981A,11,WIFI,China Telecom,sichuansheng,chengdushi,349.7,e201c2fdf717d84aab1bedff28cd7103,-52;-52;-52;-49,144;144;144;144,FALSE,2462,52;52;52;52,117;117;117;117,144,144,4
OPPO,PEGM10,11,WIFI,China Mobile,hubeisheng,jingzhoushi,31.2,19b618f41e4a974ea749d0b9d0937e1e,-31;-31;-32;-32,72;72;72;72,FALSE,2472,72;72;72;72,72;72;72;72,72,72,4
vivo,V2068A,11,WIFI,China Telecom,henansheng,zhengzhoushi,39.6,3c61f161ee672d8ea8e542f5f92e40dc,-71;-71;-71;-71,72;72;72;72,FALSE,2472,39;39;39;39,52;52;52;52,72,72,4
OPPO,PCHM30,11,WIFI,China Unicom,hunansheng,loudishi,62.1,e6157c13742275f4329d65bd8715a156,-26;-26;-26;-26,72;72;72;72,FALSE,2462,72;72;72;72,72;72;72;72,150,150,4
Xiaomi,M2007J1SC,11,WIFI,China Telecom,liaoningsheng,shenyangshi,5,6087a4cf9b2180bb9e7600df7fad944a,-32;-29;-29;-29;-29;-29,300;300;300;300;300;300,FALSE,2437,300;300;300;300;300;300,300;300;300;300;300;300,300,300,4
vivo,V2049A,11,WIFI,China Telecom,hainansheng,hainansheng,80.8,0795be630132956e3a5e23b1ee363614,-52;-52;-52,144;144;144,FALSE,2412,1;1;1,117;117;117,300,300,4
OPPO,PCHM10,11,WIFI,China Telecom,jiangxisheng,shangraoshi,24.3,237d19a6548e1b9f267fd5da1eae7618,-75;-75;-75;-75,96;96;96;96,FALSE,2422,96;96;96;96,96;96;96;96,150,150,4
OPPO,PERM10,11,WIFI,China Mobile,henansheng,shangqiushi,96.9,c1021b8fd3c949266e8a7a377af61de9,-33;-33;-33;-32,300;300;300;300,FALSE,2462,300;300;300;300,300;300;300;300,300,300,4
Xiaomi,MI 9,11,WIFI,China Mobile,guangdongsheng,shenzhenshi,52.6,21290240e92b458445874c575de544df,-34;-34;-34;-33,144;144;144;144,FALSE,2472,144;144;144;144,144;144;144;144,144,144,4
Xiaomi,M2102K1AC,11,WIFI,China Telecom,sichuansheng,dazhoushi,60.1,a8ebbc84a6bfdee9caff20b9e030f516,-71;-71;-71;-74,97;97;97;65,FALSE,5220,195;195;195;130,97;97;97;65,72,72,4
OPPO,PEGM10,11,WIFI,China Mobile,anhuisheng,bozhoushi,69.1,4d4dff59119ee3f8131d8d9594899d6f,-61;-61;-61;-61,96;96;96;96,FALSE,2412,96;96;96;96,96;96;96;96,150,150,4
